protein,kidneyTisue1,kidneyTisue2,kidneyTisue3,kidneyTisue4,kidneyTisue5,kidneyTisue6,kidneyTisue11,kidneyTisue12,kidneyTisue13,kidneyTisue14,kidneyTisue15,kidneyTisue16,kidneyTisue19,kidneyTisue20,kidneyTisue21,kidneyTisue22,kidneyTisue23,kidneyTisue24,kidneyTisue29,kidneyTisue30,kidneyTisue31,kidneyTisue32,kidneyTisue33,kidneyTisue34
P35579,0.616996063,0.746709502,0.829856613,1.032060587,0.39936486,0.960880911,0.342473616,0.644033685,0.715777566,0.995200608,0.522520214,1.179059682,0.587783245,0.865865379,0.89426352,1.120129404,0.486017939,0.928783153,0.455244722,0.678762599,0.801933518,1.085074841,0.558242735,1.179059682
O43670,0.960880911,0.630514874,0.630514874,1.167388523,0.630514874,0.630514874,0.630514874,1.085074841,0.928783153,1.120129404,0.630514874,1.032060587,0.630514874,0.630514874,0.995200608,1.19073084,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874
Q93009,0.644033685,1.167388523,0.455244722,0.928783153,0.746709502,0.89426352,0.587783245,0.865865379,0.558242735,0.995200608,0.616996063,1.032060587,0.678762599,1.19073084,0.801933518,1.085074841,0.829856613,0.455244722,0.455244722,0.960880911,0.715777566,0.455244722,0.455244722,1.120129404
P29992,0.77432151,1.167388523,0.89426352,0.522520214,0.960880911,0.829856613,0.77432151,1.032060587,0.715777566,1.120129404,0.678762599,0.522520214,0.928783153,1.19073084,0.995200608,0.522520214,1.085074841,0.522520214,0.522520214,0.522520214,0.522520214,0.522520214,0.865865379,0.522520214
Q12768,0.630514874,0.630514874,0.630514874,1.120129404,0.630514874,0.630514874,0.630514874,1.032060587,0.928783153,0.630514874,0.960880911,1.085074841,0.630514874,0.630514874,0.630514874,1.19073084,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874,0.630514874,0.995200608,1.167388523
Q53H12,0.746709502,0.746709502,0.746709502,1.19073084,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502,0.746709502
P11766,0.746709502,0.486017939,0.522520214,0.558242735,0.715777566,0.89426352,1.120129404,1.032060587,0.960880911,1.19073084,0.815895066,0.644033685,0.995200608,0.39936486,0.455244722,0.342473616,0.678762599,0.616996063,0.865865379,0.928783153,1.085074841,1.167388523,0.815895066,0.587783245
P17858,0.644033685,1.032060587,0.829856613,0.522520214,0.558242735,0.928783153,0.616996063,1.19073084,0.486017939,1.120129404,0.455244722,0.88006445,0.715777566,0.995200608,0.587783245,0.746709502,0.342473616,0.960880911,0.39936486,1.167388523,0.801933518,1.085074841,0.678762599,0.88006445
P40261,0.57301299,1.032060587,0.57301299,1.19073084,0.57301299,0.89426352,0.57301299,0.865865379,0.57301299,0.960880911,0.57301299,1.120129404,0.57301299,0.995200608,0.57301299,1.167388523,0.57301299,0.801933518,0.57301299,0.829856613,0.57301299,0.928783153,0.57301299,1.085074841
P31930,0.801933518,0.342473616,0.960880911,0.455244722,1.032060587,0.587783245,0.865865379,0.678762599,0.995200608,0.558242735,1.167388523,0.715777566,0.829856613,0.39936486,0.928783153,0.504269076,1.120129404,0.504269076,0.89426352,0.644033685,1.085074841,0.616996063,1.19073084,0.746709502
Q16270,0.522520214,0.829856613,0.715777566,1.032060587,0.522520214,0.522520214,0.678762599,0.522520214,0.995200608,0.801933518,0.522520214,1.085074841,0.746709502,0.865865379,1.19073084,1.120129404,0.522520214,0.928783153,0.522520214,0.522520214,0.960880911,0.89426352,0.522520214,1.167388523
P20618,0.486017939,0.89426352,0.342473616,0.746709502,0.522520214,1.085074841,0.455244722,1.19073084,0.587783245,0.829856613,0.39936486,1.032060587,0.644033685,1.167388523,0.865865379,0.995200608,0.558242735,1.120129404,0.616996063,0.960880911,0.715777566,0.928783153,0.678762599,0.801933518
Q96NB2,0.960880911,0.57301299,0.89426352,0.57301299,1.167388523,0.57301299,0.995200608,0.57301299,1.085074841,0.57301299,0.801933518,0.57301299,0.928783153,0.57301299,0.865865379,0.57301299,1.19073084,0.57301299,1.032060587,0.57301299,1.120129404,0.57301299,0.829856613,0.57301299
P30626,0.540381474,1.19073084,0.540381474,1.120129404,0.39936486,0.89426352,0.587783245,0.829856613,0.678762599,1.032060587,0.746709502,0.97804076,0.644033685,1.167388523,0.486017939,1.085074841,0.342473616,0.865865379,0.455244722,0.801933518,0.616996063,0.97804076,0.715777566,0.928783153
Q01844,0.57301299,0.522520214,0.342473616,1.085074841,0.486017939,0.89426352,0.644033685,0.995200608,0.57301299,0.746709502,0.928783153,1.19073084,0.865865379,0.697270083,0.39936486,1.120129404,0.616996063,1.032060587,0.697270083,0.801933518,0.455244722,0.829856613,0.960880911,1.167388523
Q9UMS4,0.39936486,0.928783153,0.39936486,0.558242735,0.801933518,0.616996063,0.587783245,0.995200608,0.678762599,1.120129404,0.522520214,0.960880911,0.746709502,1.167388523,0.39936486,0.89426352,0.644033685,0.715777566,0.865865379,1.19073084,0.829856613,1.085074841,0.486017939,1.032060587
Q14978,0.486017939,0.960880911,0.715777566,1.058567714,0.746709502,0.865865379,0.39936486,0.911523337,0.678762599,0.829856613,0.455244722,1.19073084,0.522520214,0.995200608,0.558242735,1.058567714,0.644033685,1.167388523,0.616996063,0.801933518,0.342473616,0.911523337,0.587783245,1.120129404
P06702,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566,1.120129404,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.167388523,0.715777566,0.715777566
O76021,0.644033685,1.085074841,0.644033685,0.960880911,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,1.167388523,0.644033685,1.120129404,0.644033685,0.995200608,0.644033685,0.644033685,0.644033685,1.032060587,0.644033685,0.644033685,0.644033685,1.19073084
P62993,0.678762599,0.342473616,0.644033685,1.120129404,0.616996063,0.865865379,0.486017939,0.829856613,0.522520214,0.995200608,0.39936486,1.085074841,0.715777566,0.960880911,0.801933518,1.19073084,0.587783245,0.928783153,0.746709502,0.89426352,0.455244722,1.032060587,0.558242735,1.167388523
P04075,0.39936486,0.995200608,0.678762599,1.085074841,0.486017939,0.801933518,0.522520214,0.829856613,0.587783245,0.911523337,0.644033685,1.19073084,0.455244722,1.032060587,0.558242735,1.120129404,0.342473616,0.865865379,0.616996063,0.911523337,0.715777566,0.960880911,0.746709502,1.167388523
P28676,0.39936486,0.89426352,0.715777566,0.829856613,0.486017939,1.032060587,0.587783245,0.865865379,0.558242735,1.120129404,0.678762599,1.167388523,0.522520214,0.960880911,0.746709502,0.801933518,0.342473616,0.995200608,0.455244722,0.928783153,0.644033685,1.085074841,0.616996063,1.19073084
P47914,0.522520214,0.865865379,0.715777566,1.19073084,0.678762599,1.032060587,0.558242735,0.960880911,0.644033685,0.89426352,0.486017939,1.120129404,0.39936486,0.829856613,0.746709502,1.167388523,0.587783245,0.995200608,0.455244722,0.928783153,0.616996063,0.801933518,0.342473616,1.085074841
P28161,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,1.120129404,0.661398142,0.661398142,0.661398142,1.19073084,0.995200608,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,1.085074841,0.661398142,0.661398142,0.661398142,0.661398142,1.167388523,1.032060587,0.661398142
Q16630,0.746709502,0.89426352,0.486017939,0.928783153,0.616996063,1.167388523,0.829856613,0.644033685,0.587783245,1.032060587,0.558242735,1.120129404,0.801933518,0.960880911,0.39936486,1.085074841,0.39936486,1.19073084,0.678762599,0.865865379,0.715777566,0.39936486,0.522520214,0.995200608
P02787,0.678762599,1.032060587,0.77432151,0.39936486,0.928783153,1.167388523,0.587783245,0.865865379,0.89426352,1.167388523,0.522520214,0.616996063,0.644033685,0.995200608,0.77432151,0.342473616,0.960880911,1.085074841,0.486017939,0.829856613,0.715777566,1.167388523,0.455244722,0.558242735
Q96JY6,0.995200608,0.558242735,0.89426352,0.558242735,1.19073084,0.558242735,0.960880911,0.558242735,0.928783153,0.558242735,0.801933518,0.558242735,1.085074841,0.558242735,0.865865379,0.558242735,1.167388523,0.558242735,1.120129404,0.746709502,1.032060587,0.558242735,0.829856613,0.558242735
P05556,0.960880911,0.39936486,0.89426352,1.167388523,0.678762599,0.715777566,0.746709502,0.455244722,1.032060587,1.120129404,0.522520214,0.587783245,0.995200608,0.630514874,0.847860996,0.847860996,0.486017939,0.342473616,0.928783153,0.630514874,1.085074841,0.558242735,0.801933518,1.19073084
P05783,0.522520214,0.587783245,0.89426352,0.746709502,0.39936486,0.97804076,0.616996063,1.167388523,0.865865379,0.342473616,0.829856613,1.120129404,0.558242735,0.678762599,0.97804076,0.715777566,0.455244722,1.032060587,0.644033685,1.19073084,0.928783153,0.486017939,0.801933518,1.085074841
Q9Y2Q5,0.587783245,1.19073084,0.558242735,0.960880911,0.715777566,0.829856613,0.616996063,0.865865379,0.486017939,1.167388523,0.455244722,0.746709502,0.678762599,0.370919238,0.911523337,1.120129404,0.801933518,1.085074841,0.911523337,1.032060587,0.644033685,0.370919238,0.522520214,0.995200608
P51608,0.746709502,1.032060587,0.455244722,0.697270083,0.540381474,0.995200608,0.39936486,0.89426352,0.342473616,1.167388523,0.486017939,0.540381474,0.928783153,1.120129404,0.644033685,0.865865379,0.616996063,1.085074841,0.697270083,0.960880911,0.587783245,1.19073084,0.801933518,0.829856613
P02675,1.179059682,1.102602122,0.89426352,0.847860996,0.504269076,0.678762599,0.558242735,0.928783153,0.715777566,0.995200608,0.39936486,0.587783245,1.179059682,1.102602122,0.847860996,0.801933518,0.504269076,0.644033685,0.616996063,0.960880911,0.746709502,1.032060587,0.455244722,0.342473616
P34949,0.829856613,0.928783153,0.455244722,0.342473616,0.558242735,0.995200608,0.616996063,1.120129404,0.587783245,1.19073084,0.486017939,0.678762599,0.89426352,0.960880911,0.39936486,0.715777566,0.644033685,1.032060587,0.865865379,1.085074841,0.522520214,1.167388523,0.746709502,0.801933518
Q8NDH3,0.678762599,1.032060587,0.829856613,1.167388523,0.746709502,0.928783153,0.644033685,0.865865379,0.616996063,1.085074841,0.587783245,0.89426352,0.47063133,0.995200608,0.47063133,1.19073084,0.801933518,0.47063133,0.47063133,0.47063133,0.47063133,1.120129404,0.715777566,0.960880911
P98179,1.032060587,1.167388523,0.661398142,0.661398142,0.661398142,1.19073084,0.995200608,1.085074841,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,1.120129404,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142,0.661398142
Q96KP1,0.644033685,0.89426352,0.486017939,0.746709502,0.39936486,0.829856613,0.455244722,0.97804076,0.801933518,1.085074841,0.678762599,1.167388523,0.587783245,0.97804076,0.558242735,0.715777566,0.342473616,0.928783153,0.522520214,1.032060587,0.865865379,1.120129404,0.616996063,1.19073084
P51884,0.801933518,0.928783153,0.342473616,0.455244722,0.715777566,1.120129404,0.644033685,0.558242735,0.587783245,1.167388523,0.829856613,0.995200608,0.89426352,0.960880911,0.486017939,0.39936486,0.746709502,1.085074841,0.678762599,0.522520214,0.616996063,1.19073084,0.865865379,1.032060587
Q9UBN7,1.085074841,0.57301299,1.120129404,0.57301299,1.167388523,0.57301299,0.89426352,0.57301299,0.928783153,0.57301299,0.801933518,0.57301299,1.032060587,0.57301299,0.995200608,0.57301299,1.19073084,0.57301299,0.960880911,0.57301299,0.865865379,0.57301299,0.829856613,0.57301299
O14832,0.678762599,0.678762599,1.085074841,0.678762599,0.678762599,0.678762599,1.032060587,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599,1.167388523,0.678762599,0.678762599,0.678762599,1.19073084,0.678762599,1.120129404,0.678762599,0.678762599,0.678762599,0.678762599,0.678762599
Q9BUP0,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.167388523,0.697270083,0.697270083,1.085074841,0.697270083,0.697270083,0.697270083,0.697270083,0.697270083,1.120129404,0.697270083,0.697270083,1.19073084,0.697270083,0.697270083,0.697270083,0.697270083
P82980,0.89426352,0.540381474,0.829856613,0.540381474,0.960880911,1.120129404,0.746709502,1.085074841,0.715777566,1.032060587,0.865865379,1.19073084,0.995200608,0.540381474,0.540381474,0.540381474,1.167388523,0.928783153,0.540381474,0.540381474,0.540381474,0.540381474,0.801933518,0.540381474
P21399,1.167388523,0.455244722,1.120129404,0.678762599,0.960880911,0.715777566,1.19073084,0.644033685,0.865865379,0.746709502,0.829856613,0.486017939,1.032060587,0.39936486,0.995200608,0.522520214,0.928783153,0.587783245,1.085074841,0.616996063,0.89426352,0.342473616,0.801933518,0.558242735
Q9H2H8,0.995200608,0.644033685,1.032060587,0.644033685,1.167388523,1.19073084,0.960880911,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,1.120129404,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,1.085074841,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685
P27487,0.715777566,1.120129404,0.746709502,0.427304791,0.829856613,0.678762599,0.995200608,1.19073084,0.928783153,0.522520214,0.616996063,0.427304791,0.644033685,1.085074841,0.865865379,0.427304791,0.89426352,0.801933518,0.960880911,1.167388523,1.032060587,0.558242735,0.587783245,0.427304791
Q02790,0.678762599,0.522520214,0.829856613,1.167388523,0.39936486,0.587783245,0.486017939,0.865865379,0.89426352,0.995200608,0.616996063,1.032060587,0.801933518,0.746709502,0.960880911,1.19073084,0.644033685,0.928783153,0.342473616,0.455244722,0.715777566,1.120129404,0.558242735,1.085074841
O60493,0.486017939,0.587783245,0.928783153,0.522520214,0.801933518,0.455244722,0.829856613,0.89426352,0.644033685,0.616996063,0.39936486,0.558242735,1.120129404,0.715777566,0.960880911,1.19073084,0.746709502,0.678762599,1.032060587,0.995200608,1.085074841,0.865865379,0.342473616,1.167388523
P56181,1.032060587,0.57301299,0.928783153,0.57301299,1.085074841,0.57301299,0.829856613,0.57301299,0.89426352,0.57301299,1.19073084,0.57301299,0.995200608,0.57301299,0.960880911,0.57301299,1.120129404,0.57301299,0.801933518,0.57301299,0.865865379,0.57301299,1.167388523,0.57301299
P04632,0.715777566,0.995200608,0.865865379,1.19073084,0.801933518,1.085074841,0.89426352,1.167388523,0.746709502,1.120129404,1.032060587,0.960880911,0.540381474,0.540381474,0.540381474,0.540381474,0.540381474,0.829856613,0.540381474,0.540381474,0.540381474,0.540381474,0.540381474,0.928783153
P19367,0.57301299,0.89426352,0.746709502,1.19073084,0.57301299,0.928783153,0.522520214,0.370919238,0.644033685,0.995200608,0.801933518,1.120129404,0.455244722,0.829856613,0.715777566,1.167388523,0.616996063,0.960880911,0.486017939,0.370919238,0.678762599,1.032060587,0.865865379,1.085074841
Q13765,0.644033685,0.865865379,0.39936486,1.167388523,0.522520214,1.032060587,0.715777566,0.829856613,0.455244722,0.960880911,0.678762599,1.085074841,0.801933518,0.89426352,0.558242735,1.19073084,0.587783245,1.120129404,0.616996063,0.342473616,0.486017939,0.928783153,0.746709502,0.995200608
O75475,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.167388523,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.120129404,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,0.715777566,1.19073084,0.715777566
Q01433,0.644033685,0.644033685,0.644033685,1.167388523,0.644033685,0.960880911,0.644033685,0.995200608,0.644033685,1.120129404,0.644033685,0.644033685,0.644033685,0.644033685,0.644033685,1.19073084,0.644033685,0.644033685,0.644033685,1.032060587,0.644033685,1.085074841,0.644033685,0.644033685
P51570,0.89426352,0.960880911,0.801933518,1.167388523,0.928783153,0.587783245,1.032060587,0.455244722,0.678762599,0.616996063,0.746709502,0.455244722,0.995200608,1.120129404,0.715777566,1.19073084,1.085074841,0.644033685,0.829856613,0.455244722,0.558242735,0.455244722,0.865865379,0.455244722
Q86SX6,0.960880911,0.678762599,0.865865379,0.47063133,1.120129404,0.644033685,1.085074841,0.616996063,0.801933518,0.47063133,0.928783153,0.587783245,0.995200608,0.746709502,0.829856613,0.715777566,1.19073084,0.47063133,1.167388523,0.47063133,0.89426352,0.47063133,1.032060587,0.47063133
P00326,1.167388523,1.085074841,0.995200608,0.616996063,0.960880911,0.616996063,1.032060587,0.616996063,0.89426352,0.616996063,1.19073084,0.616996063,0.928783153,1.120129404,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063,0.616996063
P33176,0.89426352,0.47063133,0.865865379,1.167388523,0.616996063,1.120129404,0.587783245,0.928783153,0.644033685,0.47063133,0.829856613,1.19073084,0.47063133,0.47063133,0.746709502,1.085074841,0.715777566,0.995200608,0.801933518,0.47063133,0.678762599,1.032060587,0.47063133,0.960880911
P02730,0.865865379,1.167388523,0.801933518,0.587783245,0.715777566,0.944832032,0.522520214,1.032060587,0.455244722,1.085074841,0.678762599,0.370919238,0.89426352,1.19073084,0.829856613,0.558242735,0.616996063,0.944832032,0.644033685,0.995200608,0.486017939,1.120129404,0.746709502,0.370919238
Q9NZN4,0.746709502,0.995200608,0.522520214,0.89426352,0.522520214,1.120129404,0.522520214,0.960880911,0.678762599,1.167388523,0.715777566,0.801933518,0.522520214,1.032060587,0.522520214,0.865865379,0.522520214,1.085074841,0.522520214,0.928783153,0.522520214,1.19073084,0.522520214,0.829856613
Q5JTJ3,1.032060587,0.57301299,0.829856613,0.57301299,1.120129404,0.57301299,1.167388523,0.57301299,0.88006445,0.57301299,0.960880911,0.57301299,0.928783153,0.57301299,0.801933518,0.57301299,1.085074841,0.57301299,1.19073084,0.57301299,0.995200608,0.57301299,0.88006445,0.57301299
O15347,0.731243534,0.731243534,0.731243534,1.167388523,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,1.19073084,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534,0.731243534
O95154,0.89426352,0.47063133,0.829856613,0.47063133,0.960880911,0.587783245,1.167388523,0.678762599,0.801933518,0.644033685,1.058567714,0.47063133,0.928783153,0.47063133,0.865865379,0.47063133,1.058567714,0.616996063,1.19073084,0.746709502,1.120129404,0.715777566,0.995200608,0.47063133
P37231,0.644033685,0.801933518,0.455244722,1.120129404,0.486017939,0.995200608,0.715777566,0.865865379,0.616996063,0.944832032,0.746709502,1.167388523,0.678762599,0.829856613,0.522520214,1.032060587,0.558242735,1.085074841,0.587783245,0.89426352,0.39936486,0.944832032,0.342473616,1.19073084
Q16363,0.39936486,0.678762599,1.032060587,1.19073084,0.587783245,0.960880911,0.644033685,0.486017939,0.928783153,0.558242735,0.815895066,0.89426352,0.342473616,0.815895066,1.120129404,1.167388523,0.616996063,0.865865379,0.715777566,0.522520214,0.995200608,0.455244722,0.746709502,1.085074841
